"","DateTime","count","DepDelay"
"638","2006-1-4-",58,47.551724137931
"639","2006-1-4-1",21,47.7142857142857
"640","2006-1-4-10",1142,9.1584938704028
"641","2006-1-4-11",1168,9.76369863013699
"642","2006-1-4-12",1159,9.39344262295082
"643","2006-1-4-13",1161,9.77950043066322
"644","2006-1-4-14",1214,10.2059308072488
"645","2006-1-4-15",1211,11.5747316267547
"646","2006-1-4-16",1174,10.2546848381601
"647","2006-1-4-17",1334,9.30809595202399
"648","2006-1-4-18",1186,11.7554806070826
"649","2006-1-4-19",1081,12.5383903792784
"650","2006-1-4-2",7,79.5714285714286
"651","2006-1-4-20",854,14.0749414519906
"652","2006-1-4-21",629,16.6438791732909
"653","2006-1-4-22",287,16.7456445993031
"654","2006-1-4-23",127,29.8661417322835
"655","2006-1-4-3",2,180
"656","2006-1-4-4",4,32.5
"657","2006-1-4-5",247,0.206477732793522
"658","2006-1-4-6",1226,0.620717781402936
"659","2006-1-4-7",1213,4.13767518549052
"660","2006-1-4-8",1277,6.33124510571652
"661","2006-1-4-9",1113,8.29380053908356
"662","2006-1-4-NA",274,NA
"663","2006-1-5-",47,25.5531914893617
"664","2006-1-5-1",13,39.4615384615385
"665","2006-1-5-10",1207,4.16984258492129
"666","2006-1-5-11",1268,5.63170347003155
"667","2006-1-5-12",1229,5.94955248169243
"668","2006-1-5-13",1210,5.68181818181818
"669","2006-1-5-14",1233,6.01297648012976
"670","2006-1-5-15",1218,7.95320197044335
"671","2006-1-5-16",1192,6.91946308724832
"672","2006-1-5-17",1314,7.14383561643836
"673","2006-1-5-18",1240,9.00322580645161
"674","2006-1-5-19",1087,11.4213431462741
"675","2006-1-5-2",7,94.7142857142857
"676","2006-1-5-20",879,11.9613196814562
"677","2006-1-5-21",636,14.6745283018868
"678","2006-1-5-22",272,11.625
"679","2006-1-5-23",141,19.0851063829787
"680","2006-1-5-24",5,67
"681","2006-1-5-4",5,1.2
"682","2006-1-5-5",324,-3.98148148148148
"683","2006-1-5-6",1278,-1.89358372456964
"684","2006-1-5-7",1243,0.733708769106999
"685","2006-1-5-8",1341,2.72930648769575
"686","2006-1-5-9",1179,3.29940627650551
"687","2006-1-5-NA",178,NA
"688","2006-1-6-",45,23.6444444444444
"689","2006-1-6-1",14,37.6428571428571
"690","2006-1-6-10",1227,1.61287693561532
"691","2006-1-6-11",1226,2.43637846655791
"692","2006-1-6-12",1246,2.90529695024077
"693","2006-1-6-13",1212,3.68481848184818
"694","2006-1-6-14",1256,3.38057324840764
"695","2006-1-6-15",1221,4.3955773955774
"696","2006-1-6-16",1198,4.17863105175292
"697","2006-1-6-17",1359,3.91832229580574
"698","2006-1-6-18",1226,6.15660685154976
"699","2006-1-6-19",1088,5.19025735294118
"700","2006-1-6-2",6,112
"701","2006-1-6-20",840,8.54761904761905
"702","2006-1-6-21",596,6.79697986577181
"703","2006-1-6-22",282,10.886524822695
"704","2006-1-6-23",117,8.65811965811966
"705","2006-1-6-24",5,77.2
"706","2006-1-6-3",1,34
"707","2006-1-6-4",6,-4.83333333333333
"708","2006-1-6-5",327,-4.48929663608563
"709","2006-1-6-6",1308,-1.61162079510703
"710","2006-1-6-7",1267,-0.744277821625888
"711","2006-1-6-8",1337,0.18997756170531
"712","2006-1-6-9",1170,1.29059829059829
"713","2006-1-6-NA",214,NA
"714","2006-1-7-",53,11.5849056603774
"715","2006-1-7-1",15,23.1333333333333
"716","2006-1-7-10",1113,1.43306379155436
"717","2006-1-7-11",1138,3.40509666080844
"718","2006-1-7-12",1082,4.57393715341959
"719","2006-1-7-13",1080,4.68425925925926
"720","2006-1-7-14",1096,4.8293795620438
"721","2006-1-7-15",1006,5.02683896620278
"722","2006-1-7-16",1024,6.748046875
"723","2006-1-7-17",1000,5.013
"724","2006-1-7-18",989,6.01011122345804
"725","2006-1-7-19",724,8.56906077348066
"726","2006-1-7-2",2,0.5
"727","2006-1-7-20",552,6.89855072463768
"728","2006-1-7-21",423,11.3995271867612
"729","2006-1-7-22",202,11.3118811881188
"730","2006-1-7-23",101,15.5841584158416
"731","2006-1-7-3",1,41
"732","2006-1-7-4",7,0.285714285714286
"733","2006-1-7-5",280,-4.24285714285714
"734","2006-1-7-6",1044,-2.1235632183908
"735","2006-1-7-7",1047,-0.0649474689589303
"736","2006-1-7-8",1200,1.58916666666667
"737","2006-1-7-9",1081,1.50786308973173
"738","2006-1-7-NA",166,NA
"739","2006-1-8-",33,12.1818181818182
"740","2006-1-8-1",17,35.5882352941176
"741","2006-1-8-10",1186,2.52360876897133
"742","2006-1-8-11",1192,3.60486577181208
"743","2006-1-8-12",1234,4.145056726094
"744","2006-1-8-13",1191,4.77329974811083
"745","2006-1-8-14",1236,4.46521035598705
"746","2006-1-8-15",1215,6.15308641975309
"747","2006-1-8-16",1221,5.18018018018018
"748","2006-1-8-17",1292,5.97755417956656
"749","2006-1-8-18",1218,6.88095238095238
"750","2006-1-8-19",1099,8.67697907188353
"751","2006-1-8-2",6,36
"752","2006-1-8-20",876,9.80365296803653
"753","2006-1-8-21",625,12.7184
"754","2006-1-8-22",307,12.6091205211726
"755","2006-1-8-23",121,11.7933884297521
"756","2006-1-8-24",5,31.6
"757","2006-1-8-3",1,25
"758","2006-1-8-4",5,-1.6
"759","2006-1-8-5",226,-4.04867256637168
"760","2006-1-8-6",923,-1.88299024918743
"761","2006-1-8-7",1017,-0.128810226155359
"762","2006-1-8-8",1163,1.03267411865864
"763","2006-1-8-9",1114,2.7064631956912
"764","2006-1-8-NA",146,NA
"765","2006-1-9-",41,24.2926829268293
"766","2006-1-9-1",15,20.5333333333333
"767","2006-1-9-10",1246,0.854735152487962
"768","2006-1-9-11",1261,2.50832672482157
"769","2006-1-9-12",1241,2.41418211120064
"770","2006-1-9-13",1207,2.37282518641259
"771","2006-1-9-14",1226,1.87928221859706
"772","2006-1-9-15",1249,2.80864691753403
"773","2006-1-9-16",1186,1.1424957841484
"774","2006-1-9-17",1338,2.92227204783259
"775","2006-1-9-18",1243,2.55028157683025
"776","2006-1-9-19",1029,3.15160349854227
"777","2006-1-9-2",4,54.5
"778","2006-1-9-20",836,5.39952153110048
"779","2006-1-9-21",566,7.16254416961131
"780","2006-1-9-22",267,8.84644194756554
"781","2006-1-9-23",110,17.6272727272727
"782","2006-1-9-24",2,32.5
"783","2006-1-9-4",7,28.7142857142857
"784","2006-1-9-5",325,-4.25538461538462
"785","2006-1-9-6",1289,-1.9022498060512
"786","2006-1-9-7",1287,0.19036519036519
"787","2006-1-9-8",1361,1.00661278471712
"788","2006-1-9-9",1160,1.46724137931034
"789","2006-1-9-NA",181,NA
"790","2006-10-1-",44,26.7954545454545
"791","2006-10-1-1",9,44.4444444444444
"792","2006-10-1-10",1274,1.61302982731554
"793","2006-10-1-11",1259,2.21525019857029
"794","2006-10-1-12",1214,3.94645799011532
"795","2006-10-1-13",1279,4.61063330727131
"796","2006-10-1-14",1189,4.15475189234651
"797","2006-10-1-15",1264,6.19462025316456
"798","2006-10-1-16",1203,7.4788029925187
"799","2006-10-1-17",1330,9.04586466165414
"800","2006-10-1-18",1233,9.0470397404704
"801","2006-10-1-19",1143,11.4321959755031
"802","2006-10-1-2",3,76
"803","2006-10-1-20",870,16.7436781609195
"804","2006-10-1-21",705,15.4156028368794
"805","2006-10-1-22",303,25.2343234323432
"806","2006-10-1-23",128,26.7890625
"807","2006-10-1-24",1,-10
"808","2006-10-1-3",1,-5
"809","2006-10-1-4",6,-5.16666666666667
"810","2006-10-1-5",228,-4.74561403508772
"811","2006-10-1-6",970,-2.72474226804124
"812","2006-10-1-7",1102,-0.906533575317604
"813","2006-10-1-8",1214,-0.0131795716639209
"814","2006-10-1-9",1247,1.50441058540497
"815","2006-10-1-NA",205,NA
"816","2006-10-10-",33,47.8484848484849
"817","2006-10-10-1",7,22.4285714285714
"818","2006-10-10-10",1126,5.88010657193606
"819","2006-10-10-11",1179,8.72349448685327
"820","2006-10-10-12",1137,8.72647317502199
"821","2006-10-10-13",1238,10.0670436187399
"822","2006-10-10-14",1151,11.264986967854
"823","2006-10-10-15",1222,11.4533551554828
"824","2006-10-10-16",1248,10.8149038461538
"825","2006-10-10-17",1299,12.7374903772132
"826","2006-10-10-18",1172,13.2610921501706
"827","2006-10-10-19",1197,16.4611528822055
"828","2006-10-10-2",2,-6.5
"829","2006-10-10-20",867,21.0126874279123
"830","2006-10-10-21",665,23.1834586466165
"831","2006-10-10-22",295,35.064406779661
"832","2006-10-10-23",111,37.018018018018
"833","2006-10-10-3",1,-1
"834","2006-10-10-4",7,-5.28571428571429
"835","2006-10-10-5",341,-5.08504398826979
"836","2006-10-10-6",1369,-2.72680788897005
"837","2006-10-10-7",1202,-1.23377703826955
"838","2006-10-10-8",1241,0.978243352135375
"839","2006-10-10-9",1266,7.48736176935229
"840","2006-10-10-NA",363,NA
"841","2006-10-11-",53,92.7924528301887
"842","2006-10-11-1",16,87.125
"843","2006-10-11-10",1274,3.04081632653061
"844","2006-10-11-11",1274,4.61695447409733
"845","2006-10-11-12",1221,5.72891072891073
"846","2006-10-11-13",1249,4.86789431545236
"847","2006-10-11-14",1199,8.01751459549625
"848","2006-10-11-15",1201,9.73605328892589
"849","2006-10-11-16",1113,12.5723270440252
"850","2006-10-11-17",1271,14.9811172305271
"851","2006-10-11-18",1138,18.8857644991213
"852","2006-10-11-19",1094,23.5968921389397
"853","2006-10-11-2",3,28
"854","2006-10-11-20",837,33.2198327359618
"855","2006-10-11-21",752,37.0332446808511
"856","2006-10-11-22",360,55.3194444444444
"857","2006-10-11-23",161,80.4409937888199
"858","2006-10-11-24",5,140
"859","2006-10-11-3",1,-9
"860","2006-10-11-4",6,-7
"861","2006-10-11-5",341,-4.78005865102639
"862","2006-10-11-6",1366,-2.81478770131772
"863","2006-10-11-7",1351,-0.317542561065877
"864","2006-10-11-8",1327,0.025621703089676
"865","2006-10-11-9",1274,2.06750392464678
"866","2006-10-11-NA",375,NA
"867","2006-10-12-",68,75.3970588235294
"868","2006-10-12-1",11,40.4545454545455
"869","2006-10-12-10",1264,8.97231012658228
"870","2006-10-12-11",1250,9.7904
"871","2006-10-12-12",1194,12.0586264656616
"872","2006-10-12-13",1221,14.1883701883702
"873","2006-10-12-14",1164,17.0876288659794
"874","2006-10-12-15",1188,19.5218855218855
"875","2006-10-12-16",1176,26.141156462585
"876","2006-10-12-17",1233,23.3787510137875
"877","2006-10-12-18",1197,27.3642439431913
"878","2006-10-12-19",1126,31.2584369449378
"879","2006-10-12-2",4,140
"880","2006-10-12-20",910,43.7472527472527
"881","2006-10-12-21",786,41.3880407124682
"882","2006-10-12-22",423,70.758865248227
"883","2006-10-12-23",230,76.2130434782609
"884","2006-10-12-24",3,110
"885","2006-10-12-3",2,122.5
"886","2006-10-12-4",9,-5.33333333333333
"887","2006-10-12-5",338,-4.04733727810651
"888","2006-10-12-6",1324,-1.32628398791541
"889","2006-10-12-7",1310,0.10763358778626
"890","2006-10-12-8",1320,4.76136363636364
"891","2006-10-12-9",1255,4.90916334661355
"892","2006-10-12-NA",501,NA
"893","2006-10-13-",55,70.0363636363636
"894","2006-10-13-1",18,135.166666666667
"895","2006-10-13-10",1197,8.0125313283208
"896","2006-10-13-11",1259,11.1270849880858
"897","2006-10-13-12",1215,11.9555555555556
"898","2006-10-13-13",1260,13.7333333333333
"899","2006-10-13-14",1208,13.8899006622517
"900","2006-10-13-15",1205,16.2464730290456
"901","2006-10-13-16",1243,17.6444086886565
"902","2006-10-13-17",1312,17.2370426829268
"903","2006-10-13-18",1197,18.6967418546366
"904","2006-10-13-19",1130,20.6849557522124
"905","2006-10-13-2",13,183.692307692308
"906","2006-10-13-20",933,28.0557341907824
"907","2006-10-13-21",717,30.0850767085077
"908","2006-10-13-22",342,51.3538011695906
"909","2006-10-13-23",163,55.9570552147239
"910","2006-10-13-24",3,88.3333333333333
"911","2006-10-13-3",3,225
"912","2006-10-13-4",14,76.5
"913","2006-10-13-5",290,-3.48275862068966
"914","2006-10-13-6",1333,-0.595648912228057
"915","2006-10-13-7",1275,0.927843137254902
"916","2006-10-13-8",1347,4.61098737936154
"917","2006-10-13-9",1291,6.79473276529822
"918","2006-10-13-NA",528,NA
"919","2006-10-14-",44,22.6363636363636
"920","2006-10-14-1",15,69.2666666666667
"921","2006-10-14-10",1146,7.3891797556719
"922","2006-10-14-11",1183,9.01267962806424
"923","2006-10-14-12",1145,10.5082969432314
"924","2006-10-14-13",1121,8.91703835860839
"925","2006-10-14-14",1021,11.0842311459354
"926","2006-10-14-15",1029,10.5850340136054
"927","2006-10-14-16",1033,17.0484027105518
"928","2006-10-14-17",1058,20.9574669187146
"929","2006-10-14-18",970,22.9536082474227
"930","2006-10-14-19",816,26.4191176470588
"931","2006-10-14-2",4,44.25
"932","2006-10-14-20",535,26.4934579439252
"933","2006-10-14-21",441,22.5102040816327
"934","2006-10-14-22",188,25.6223404255319
"935","2006-10-14-23",83,21.1084337349398
"936","2006-10-14-3",1,-4
"937","2006-10-14-4",7,-4.28571428571429
"938","2006-10-14-5",255,-3.95294117647059
"939","2006-10-14-6",1071,-0.719887955182073
"940","2006-10-14-7",1120,0.825
"941","2006-10-14-8",1201,2.83763530391341
"942","2006-10-14-9",1171,5.63962425277541
"943","2006-10-14-NA",357,NA
"944","2006-10-15-",59,33.271186440678
"945","2006-10-15-1",8,70.5
"946","2006-10-15-10",1224,7.21486928104575
"947","2006-10-15-11",1259,6.65687053216839
"948","2006-10-15-12",1180,9.60677966101695
"949","2006-10-15-13",1266,9.34992101105845
"950","2006-10-15-14",1188,14.3560606060606
"951","2006-10-15-15",1244,15.2146302250804
"952","2006-10-15-16",1182,15.010152284264
"953","2006-10-15-17",1311,18.6857360793288
"954","2006-10-15-18",1235,20.9943319838057
"955","2006-10-15-19",1200,22.8341666666667
"956","2006-10-15-2",5,152.4
"957","2006-10-15-20",875,27.0342857142857
"958","2006-10-15-21",794,28.5680100755668
"959","2006-10-15-22",335,40.889552238806
"960","2006-10-15-23",152,48.4078947368421
"961","2006-10-15-24",3,25.3333333333333
"962","2006-10-15-4",6,51
"963","2006-10-15-5",205,-3.79512195121951
"964","2006-10-15-6",1006,-1.65506958250497
"965","2006-10-15-7",1061,0.756833176248822
"966","2006-10-15-8",1205,3.24398340248963
"967","2006-10-15-9",1212,4.77392739273927
"968","2006-10-15-NA",281,NA
"969","2006-10-16-",86,149.116279069767
"970","2006-10-16-1",30,199.833333333333
"971","2006-10-16-10",1194,7.75293132328308
"972","2006-10-16-11",1268,9.24211356466877
"973","2006-10-16-12",1133,11.9752868490733
"974","2006-10-16-13",1217,14.2686935086278
"975","2006-10-16-14",1159,15.3899913718723
"976","2006-10-16-15",1188,21.0841750841751
"977","2006-10-16-16",1142,22.0683012259194
"978","2006-10-16-17",1265,28.0490118577075
"979","2006-10-16-18",1151,30.7723718505647
"980","2006-10-16-19",1122,30.3484848484848
"981","2006-10-16-2",6,208.833333333333
"982","2006-10-16-20",890,41.4943820224719
"983","2006-10-16-21",740,42.8972972972973
"984","2006-10-16-22",382,73.7460732984293
"985","2006-10-16-23",203,93.1182266009852
"986","2006-10-16-24",3,135.333333333333
"987","2006-10-16-25",1,121
"988","2006-10-16-26",1,225
"989","2006-10-16-3",2,145.5
"990","2006-10-16-4",7,-4.57142857142857
"991","2006-10-16-5",279,-2.70250896057348
"992","2006-10-16-6",1317,0.0584662110858011
"993","2006-10-16-7",1356,3.10398230088496
"994","2006-10-16-8",1339,5.50784167289022
"995","2006-10-16-9",1274,6.90973312401884
"996","2006-10-16-NA",746,NA
"997","2006-10-17-",39,35.8461538461538
"998","2006-10-17-1",12,59.9166666666667
"999","2006-10-17-10",1174,10.7708688245315
"1000","2006-10-17-11",1146,10.6893542757417
"1001","2006-10-17-12",1137,11.5725593667546
"1002","2006-10-17-13",1195,12.9673640167364
"1003","2006-10-17-14",1160,14.6405172413793
"1004","2006-10-17-15",1177,15.3372982158029
"1005","2006-10-17-16",1204,18.8853820598007
"1006","2006-10-17-17",1232,19.476461038961
"1007","2006-10-17-18",1212,23.0940594059406
"1008","2006-10-17-19",1158,23.7849740932642
"1009","2006-10-17-2",2,44.5
"1010","2006-10-17-20",881,28.2349602724177
"1011","2006-10-17-21",695,30.5395683453237
"1012","2006-10-17-22",334,46.3682634730539
"1013","2006-10-17-23",126,57.1587301587302
"1014","2006-10-17-24",3,117.666666666667
"1015","2006-10-17-3",3,100.333333333333
"1016","2006-10-17-4",9,32.2222222222222
"1017","2006-10-17-5",299,-4.45484949832776
"1018","2006-10-17-6",1225,-1.67510204081633
"1019","2006-10-17-7",1246,2.5008025682183
"1020","2006-10-17-8",1274,6.39638932496075
"1021","2006-10-17-9",1223,7.8585445625511
"1022","2006-10-17-NA",567,NA
"1023","2006-10-18-",66,127.257575757576
"1024","2006-10-18-1",22,131.818181818182
"1025","2006-10-18-10",1249,7.51561248999199
"1026","2006-10-18-11",1304,8.32975460122699
"1027","2006-10-18-12",1216,9.92680921052632
"1028","2006-10-18-13",1279,9.12040656763096
"1029","2006-10-18-14",1150,10.6713043478261
"1030","2006-10-18-15",1194,12.0309882747069
"1031","2006-10-18-16",1180,14.1177966101695
"1032","2006-10-18-17",1243,17.8744971842317
"1033","2006-10-18-18",1133,22.8490732568402
"1034","2006-10-18-19",1132,24.5627208480565
"1035","2006-10-18-20",893,35.1209406494961
"1036","2006-10-18-21",736,40.8016304347826
"1037","2006-10-18-22",351,61.6495726495726
"1038","2006-10-18-23",180,92.8388888888889
"1039","2006-10-18-24",2,59.5
"1040","2006-10-18-3",2,21.5
"1041","2006-10-18-4",6,-4.33333333333333
"1042","2006-10-18-5",318,-4.37421383647799
"1043","2006-10-18-6",1297,-1.43716268311488
"1044","2006-10-18-7",1332,3.32357357357357
"1045","2006-10-18-8",1303,3.83499616270146
"1046","2006-10-18-9",1265,4.60632411067194
"1047","2006-10-18-NA",439,NA
"1048","2006-10-19-",74,83.8918918918919
"1049","2006-10-19-1",28,92.5357142857143
"1050","2006-10-19-10",1248,11.4302884615385
"1051","2006-10-19-11",1294,12.0108191653787
"1052","2006-10-19-12",1187,13.2384161752317
"1053","2006-10-19-13",1333,12.9242310577644
"1054","2006-10-19-14",1188,13.9621212121212
"1055","2006-10-19-15",1212,16.0882838283828
"1056","2006-10-19-16",1206,18.9237147595357
"1057","2006-10-19-17",1351,19.3530717986677
"1058","2006-10-19-18",1206,19.9966832504146
"1059","2006-10-19-19",1193,25.6060352053646
"1060","2006-10-19-2",3,48.3333333333333
"1061","2006-10-19-20",890,27.9101123595506
"1062","2006-10-19-21",766,35.3302872062663
"1063","2006-10-19-22",356,53
"1064","2006-10-19-23",181,64.8950276243094
"1065","2006-10-19-24",7,126.428571428571
"1066","2006-10-19-25",3,172.333333333333
"1067","2006-10-19-26",1,190
"1068","2006-10-19-3",2,125.5
"1069","2006-10-19-4",6,-7.33333333333333
"1070","2006-10-19-5",294,-3.8843537414966
"1071","2006-10-19-6",1317,-1.48367501898254
"1072","2006-10-19-7",1311,1.02288329519451
"1073","2006-10-19-8",1304,3.02914110429448
"1074","2006-10-19-9",1272,7.74528301886792
"1075","2006-10-19-NA",306,NA
"1076","2006-10-2-",64,196.15625
"1077","2006-10-2-1",39,230.820512820513
"1078","2006-10-2-10",1267,3.23677979479084
"1079","2006-10-2-11",1268,3.32492113564669
"1080","2006-10-2-12",1218,6.06075533661741
"1081","2006-10-2-13",1201,6.91590341382182
"1082","2006-10-2-14",1202,8.48252911813644
"1083","2006-10-2-15",1223,10.3965658217498
"1084","2006-10-2-16",1169,12.8502994011976
"1085","2006-10-2-17",1310,13.6709923664122
"1086","2006-10-2-18",1140,15.4342105263158
"1087","2006-10-2-19",1093,14.8142726440988
"1088","2006-10-2-2",8,353.75
"1089","2006-10-2-20",709,12.1875881523272
"1090","2006-10-2-21",623,13.2263242375602
"1091","2006-10-2-22",245,27.5020408163265
"1092","2006-10-2-23",132,44.8106060606061
"1093","2006-10-2-3",6,359.666666666667
"1094","2006-10-2-4",9,-7.22222222222222
"1095","2006-10-2-5",337,-4.16023738872404
"1096","2006-10-2-6",1352,-2.25665680473373
"1097","2006-10-2-7",1351,-0.843819393042191
"1098","2006-10-2-8",1369,1.12783053323594
"1099","2006-10-2-9",1303,1.34919416730622
"1100","2006-10-2-NA",836,NA
"1101","2006-10-20-",65,75.2
"1102","2006-10-20-1",24,120.625
"1103","2006-10-20-10",1218,9.96223316912972
"1104","2006-10-20-11",1255,13.0302788844622
"1105","2006-10-20-12",1193,15.4023470243085
"1106","2006-10-20-13",1239,15.8918482647296
"1107","2006-10-20-14",1178,21.1740237691002
"1108","2006-10-20-15",1184,20.6579391891892
"1109","2006-10-20-16",1168,25.4066780821918
"1110","2006-10-20-17",1309,28.7807486631016
"1111","2006-10-20-18",1179,27.1026293469042
"1112","2006-10-20-19",1168,32.4871575342466
"1113","2006-10-20-2",6,111.666666666667
"1114","2006-10-20-20",960,40.6166666666667
"1115","2006-10-20-21",795,42.5987421383648
"1116","2006-10-20-22",423,65.3002364066194
"1117","2006-10-20-23",189,70.3386243386243
"1118","2006-10-20-24",5,52.4
"1119","2006-10-20-25",1,453
"1120","2006-10-20-3",1,-5
"1121","2006-10-20-4",9,-3.66666666666667
"1122","2006-10-20-5",285,-3.56842105263158
"1123","2006-10-20-6",1318,-1.13429438543247
"1124","2006-10-20-7",1345,2.07360594795539
"1125","2006-10-20-8",1321,4.63815291445874
"1126","2006-10-20-9",1302,9.48003072196621
"1127","2006-10-20-NA",403,NA
"1128","2006-10-21-",33,18.5757575757576
